Media tiempo;Desviacion estandar tiempo;Varianza tiempo;Entropia tiempo;kurtosis tiempo;MSE tiempo;Tiempo en alcanzar el pico maximo en frecuencia;RMS tiempo;Peak2peak tiempo;TIEMPO peak2rms;TIEMPO ENERGIA;TIEMPO CRUCES POR CERO;TIEMPO DENSIDAD DE NUMERO DE PICOS SOBRE RMS;Picos;Max. Frecuencia;Entropia frecuencia;Media frecuencia;Desviacion estandar frecuencia;Varianza frecuencia;Energia senal;Kurtosis frecuencia;MSE frecuencia;Valor FFT umbral 10Hz - 20 Hz   ;Frequency FFT umbral 10Hz - 20 Hz   ;FFT umbral 20Hz - 30 Hz   ;Frecuecia umbral 20-30;FFT rms;FFT peak2rms;FFT ENERGIA;FFT DENSIDAD DE N?MERO DE PICOS SOBRE RMS;FFT 2DO PICO MAS ALTO;FREC 2do PICO en FFT;FFT 3ER PICO MAS ALTO;FREC 3er pico FFT;WAV A6 FFT VMAX;FREC MAX WAV A6;WAV A6 FFT frec media;WAV D6 FFT VMAX;FREC MAX WAV D6;WAV D6 FFT frec media;WAV D5 FFT VMAX;FREC MAX WAV D5;WAV D5 FFT frec media;WAV D4 FFT VMAX;FREC MAX WAV D4;WAV D4 FFT frec media;WAV D3 FFT VMAX;FREC MAX WAV D3;WAV D3 FFT frec media;WAV D2 FFT VMAX;FREC MAX WAV D2;WAV D2 FFT frec media;WAV D1 FFT VMAX;WAV D1 FFT frec media;WAV MEDIA DE LA ENERGIA;percentage of energy D6;percentage of energy D5;percentage of energy D4;percentage of energy D3;percentage of energy D3;percentage of energy D1;percentage of energy A6;WAV A6 (RMS) root-mean-square ;WAV A6 the difference between the maximum and minimum values;WAV A6 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D6 (RMS) root-mean-square ;WAV D6 the difference between the maximum and minimum values;WAV D6 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D5 (RMS) root-mean-square ;WAV D5 the difference between the maximum and minimum values;WAV D5 the ratio of the largest absolute value to the root-mean-square (RMS).;72 WAV D4 (RMS) root-mean-square ;WAV D4 the difference between the maximum and minimum values;WAV D4 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D3 (RMS) root-mean-square ;WAV D3 the difference between the maximum and minimum values;WAV D3 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D2 (RMS) root-mean-square ;WAV D2 the difference between the maximum and minimum values;WAV D2 the ratio of the largest absolute value to the root-mean-square (RMS).;WAV D1 (RMS) root-mean-square ;WAV D1 the difference between the maximum and minimum values;WAV D1 the ratio of the largest absolute value to the root-mean-square (RMS).;Energía de las componentes de la senal;ang_seg_mom;area;circularity;contrast;correlation;elongation;entropy;form;inv_diff_mom;kurtosis;maximum;mean;median;minimum;mode;perimeter;skewness;solidity;std_dev;x_center_mass;x_centroid;x_centroid_cm_diff;y_center_mass;y_centroid;y_centroid_cm_diff
0,088118341;0,151269806;0,056408348;0;0,014892151;0,942899676;0,183673469;0,151285689;0,126957282;0,147926531;0,077569818;0,447421684;0,638750497;0,183673469;0,467889908;0;0,044680402;0,024146682;0,000752857;0,077569818;0,000752857;0,437080063;0,346343625;0,289402174;0,168062928;0,073748567;0,086655322;0,234460191;0,058720425;0,490907885;0,086711869;0,073679108;0,087439115;0,134799235;0,012539586;0,662162162;0,023211371;0,022652442;0,712121212;0,037584764;0,046695805;0,8515625;0,042760531;0,098197285;0,26171875;0,131093;0,097252844;0,126506024;0,125114841;0,055464743;0,268762677;0,146960214;0,156906299;0,192416887;0,078472116;0,025073169;0,038790767;0,505486484;0,369576076;0,1986794;0,168392954;0,001920232;0,027982326;0,033973231;0,157949122;0,054259897;0,030588729;0,164498333;0,058437223;0,047613661;0,310076002;0,221643667;0,203202775;0,25873304;0,183238943;0,209553686;0,261203605;0,13088638;0,063296137;0,060792347;0,19106954;0,093433377;0,177880713;0,057081702;0,987879885;288906;0,82111727;0,005187798;0,827750063;0,998141264;0,070776459;0,000908084;0,998844363;372,743281;134;60,18479367;60;60;60;2102,716;18,70367298;1;3,015772982;0,416359164;0,415744157;-0,000615006;0,483594864;0,482881598;-0,000713267
0,049562548;0,646429699;0,47755485;0;0,001425611;0,501597658;0,108843537;0,646546141;0,127721591;0,004190353;0,985609212;0,144483982;0,959025892;0,108843537;0,256880734;0;0,322549979;0,141938977;0,021024286;0,985609212;0,021024286;0,300302989;0,208898349;0,473845109;0,081597248;0,030569354;0,27547563;0,329868066;0,554230004;0,357541864;0,279769588;0,059864275;0,24545656;0,114961759;0,045315323;0,006756757;0,062975008;0,321228971;0,742424242;0,282329688;0,187972319;0,92578125;0,263560609;0,224320516;0,150390625;0,302753334;0,141393512;0,200803213;0,20178663;0,093048329;0,143509128;0,187407776;0,087148958;0,133554043;0,981684321;0,187159328;0,255580865;0,666504416;0,223641345;0,081499119;0,027370919;0,003191519;0,129621207;0,167600367;0,169807113;0,566591891;0,392328841;0,22938606;0,427437968;0,295268666;0,24087067;0,656200186;0,430154961;0,08009639;0,386300558;0,382728357;0,186495569;0,235707496;0,280243732;0,313335866;0,198668564;0,129628234;0,271011886;0,049558333;0,911733643;299756;0,821056189;0,045897684;0,77734438;0,998175182;0,397410724;0,000891562;0,988350116;52,16263493;156;61,2863529;60;60;60;2141,916;7,023058342;1;7,858791672;0,348708487;0,348093481;-0,000615006;0,405135521;0,404422254;-0,000713267
0,10102496;0,482080263;0,297600085;0;0,007330451;0,96087101;0,115646259;0,48203698;0,252140733;0,073381293;0,160641515;0,162863784;0,669573948;0,115646259;0,096330275;0;0,138498573;0,086258692;0,008008511;0,160641515;0,008008511;0,162333023;0,019629172;0,074048913;0,019000808;0,812762705;0,47463292;0,699056055;0,310992795;0,134199468;0,410751446;0,04992729;0,352124479;0,031548757;0,012826703;0,594594595;0,141449191;0,249795432;0,787878788;0,285481313;0,496316268;0,921875;0,621259529;0,350485063;0,0390625;0,397809579;0,122063856;0,152610442;0,142844149;0,022754793;0,393509128;0,092514313;0,209600352;0,342723156;0,165649302;0,098586543;0,631580853;0,578698175;0,050850744;0,00924515;0,052189353;0,016669007;0,056030076;0,110411727;0,298483404;0,250378578;0,152682599;0,148991575;0,537556482;0,334733547;0,157004428;0,490662027;0,3483426;0,105103072;0,145070745;0,095098012;0,060357121;0,039878822;0,021362937;0,090692537;0,227643346;0,042538117;0,036841907;0,281888862;0,919293903;304152;0,821032378;0,011436062;0,96720961;0,998188406;0,444916469;0,00088512;0,997552709;37,74661676;179;61,9289763;60;60;60;2157,596;6,051670922;1;10,69876772;0,45202952;0,451414514;-0,000615006;0,524964337;0,52425107;-0,000713267
0,096908558;0,208832798;0,086755508;0;0,017850981;0,898704019;0,115646259;0,208844042;0,168761816;0,158697437;0,093880147;0,410467901;0,55984384;0,115646259;0,440366972;0;0,065662532;0,029651521;0,001086541;0,093880147;0,001086541;0,427112654;0,264729755;0,283967391;0,181550638;0,316774933;0,141776652;0,232942207;0,106107529;0,395243784;0,120437102;0,066408143;0,11808967;0,056405354;0,011761751;0,716216216;0,060346117;0,080591324;0,666666667;0,084331963;0,11622727;0,9296875;0,138278259;0,119520374;0,203125;0,192999963;0,089923685;0,116465863;0,128105327;0,054371895;0,344827586;0,164769926;0,181870216;0,22677585;0,095714454;0,052525349;0,225802972;0,567369638;0,217492322;0,138034759;0,135266159;0,008837993;0,038626264;0,081151799;0,330784165;0,105605456;0,055773458;0,114070125;0,180495803;0,172469405;0,426757345;0,278610923;0,284648516;0,338638964;0,165377294;0,142908038;0,120729857;0,129007973;0,068001785;0,073201823;0,206932836;0,058230805;0,09397983;0,125999493;0,970486649;279312;0,821174226;0,009204258;0,883531125;0,998109641;0,160160748;0,000923487;0,997712686;147,9402688;146;60,45768531;60;60;60;2067,436;11,79026798;1;4,724179785;0,446494465;0,445879459;-0,000615006;0,518544936;0,517831669;-0,000713267
0,093089056;0,253734955;0,113827359;0;0,017485323;0,848986271;0,197278912;0,253742632;0,202287921;0,141613653;0,112081232;0,37075614;0,518537658;0,197278912;0,298165138;0;0,100577418;0,035163375;0,001480934;0,112081232;0,001480934;0,380125924;0,400678027;0,633152174;0,189964884;0,189912113;0,18146563;0,168143076;0,147387108;0,521117601;0,128610051;0,060591372;0,118891336;0,119024857;0,006766818;0,337837838;0,06530253;0,108771689;0,666666667;0,099233672;0,076863979;0,6953125;0,101432225;0,126248443;0,61328125;0,212133855;0,123504847;0,098393574;0,206498938;0,097442229;0,165314402;0,213722764;0,224015663;0,182530969;0,11356338;0,036976439;0,080656654;0,516527448;0,407266968;0,178224166;0,07129971;0,035135011;0,035063177;0,086268041;0,345359342;0,107518722;0,059609808;0,124293869;0,120068539;0,095588446;0,292848504;0,298415517;0,25968659;0,216237887;0,265046463;0,242724881;0,144970015;0,173797862;0,12376298;0,152901886;0,154557119;0,050959601;0,112321957;0,105306778;0,990620268;179352;0,822018226;0,00168783;0,841621825;0,997641509;0,051544666;0,001151319;0,999297669;516,364525;113;60,08624939;60;60;60;1655,836;21,37929842;1;1,550676181;0,332103321;0,331488315;-0,000615006;0,385877318;0,385164051;-0,000713267
0,10014458;0,65021491;0,48216971;0;0,026251697;0,517518628;0,12244898;0,650257334;0,477494785;0,142907882;0,641132274;0,26247036;0,452188931;0,12244898;0,073394495;0;0,375946106;0,206781415;0,043940472;0,641132274;0,043940472;0,048880843;0,044449804;0,82201087;0,02514429;0,047764616;0,370223113;0,391159841;0,425752827;0,135943722;0,362933315;0,066408143;0,310462554;0,067399618;0,00591728;0,756756757;0,024194591;0,02853283;0,757575758;0,031570635;0,153949425;0,7265625;0,195089892;0,344698809;0,26171875;0,4542468;0,224306316;0,006024096;0,166035405;0,02518663;0,392494929;0,061898984;0,07728119;0,124968532;0,638873607;0,002057339;0,11887098;0,916828199;0,166903574;0,008357029;0,01563102;0,001006221;0,027094729;0,048600665;0,232582745;0,053149108;0,059178723;0,563044334;0,290718009;0,264282379;0,410409699;0,774787034;0,76238374;0,292459235;0,334550309;0,339726559;0,188642767;0,054590995;0,055973464;0,225723423;0,136916617;0,029887665;0,050626726;0,235740413;0,931801809;354620;0,820791625;0,027300332;0,937083916;0,998322148;0,387064436;0,00081995;0,994955959;51,81106782;217;62,03447352;60;60;60;2330,076;6,939565117;1;12,54854147;0,407749077;0,407134071;-0,000615006;0,47360913;0,472895863;-0,000713267
0,088632668;0,328260404;0,165335549;0;0,025383163;0,780381864;0,183673469;0,328259366;0,308443246;0,169937026;0,134965229;0,362971989;0,456824605;0,183673469;0,160550459;0;0,125069597;0,064555792;0,004602598;0,134965229;0,004602598;0,224180466;0,157716949;0,008831522;0,063745661;0,812762705;0,260486237;0,282705489;0,115672495;0,229840224;0,217442491;0,135239942;0,218036111;0,133843212;0,004407502;0,621621622;0,050111612;0,022468252;0,606060606;0,024817443;0,062878786;0,84375;0,078134449;0,219924767;0,265625;0,310570654;0,304252579;0,124497992;0,220580144;0,066221826;0,257606491;0,121884043;0,130865691;0,238612286;0,135079899;0,002996162;0,03474763;0,701605181;0,413879898;0,043266237;0,074278234;0,00527617;0,022624564;0,057787108;0,338597631;0,021991024;0,006240886;0,071058599;0,090346852;0,083651762;0,409910045;0,409483882;0,499097486;0,460551512;0,315251918;0,25884849;0,111689356;0,084682414;0,03619513;0,048373889;0,197659486;0,041448306;0,050384184;0,299948933;0,998033093;227052;0,821545567;0,000260398;0,847758126;0,997903564;0,01274652;0,001023823;0,999869801;1701,026231;93;60,01778888;60;60;60;1863,596;40,18031557;1;0,653804017;0,396063961;0,395448954;-0,000615006;0,460057061;0,459343795;-0,000713267
0,089318439;0,349420444;0,181456285;0;0,02699021;0,781469132;0,183673469;0,349430059;0,356793773;0,177187914;0,176754228;0,257062621;0,442270027;0,183673469;0,133027523;0;0,128401103;0,0779879;0,006600252;0,176754228;0,006600252;0,17558657;0,104103194;0,039402174;0,050232904;0,296904853;0,246636212;0,530917708;0,228171655;0,19888063;0,204399713;0,060591372;0,210881439;0,085564054;0,011080612;0,675675676;0,059306256;0,075909463;0,484848485;0,091019948;0,116234453;0,984375;0,145338926;0,31044502;0,26171875;0,300089226;0,157456634;0,16064257;0,166067035;0,049686068;0,254563895;0,127716495;0,186754678;0,168396974;0,177572222;0,023024718;0,106659852;0,827588013;0,207571072;0,047769257;0,042061349;0,010431586;0,028760989;0,074909638;0,488395265;0,097801397;0,053625099;0,143981206;0,169629882;0,149642026;0,409569367;0,465505894;0,481523276;0,334675747;0,229424609;0,217418287;0,16596332;0,096464019;0,040993704;0,04347661;0,141446808;0,043586302;0,092280476;0,328460481;0,961664916;319790;0,8209517;0,011242854;0,919419366;0,998233216;0,216986527;0,000863288;0,997593181;103,7368563;174;60,76715344;60;60;60;2212,476;9,808467967;1;6,611171909;0,415129151;0,414514145;-0,000615006;0,482168331;0,481455064;-0,000713267
0,098285105;0,720390917;0,571561973;0;0,011961652;0,835619091;0,12244898;0,720409295;0,501384144;0,103300599;0,563680628;0,301596949;0,628485019;0,12244898;0,532110092;0;0,377053579;0,147163642;0,022561514;0,563680628;0,022561514;0,403853886;0,167324025;0,605978261;0,193646681;0,807413068;0,49198365;0,310223358;0,677252767;0,313845383;0,366757558;0,073679108;0,39486013;0,059751434;0,01351307;0,648648649;0,105353971;0,023402894;0,893939394;0,047441201;0,24239767;0,9140625;0,263268593;0,331674763;0,16015625;0,488259392;0,260930349;0,006024096;0,273267561;0,175441138;0,544624746;0,39603276;0,42446599;0,651146001;0,566623516;0,001378832;0,146460994;0,641057625;0,200560333;0,123292773;0,165337431;0,006369382;0,041352723;0,153208982;0,730480723;0,040980959;0,021218841;0,126046573;0,352560552;0,224869862;0,170837939;0,705143954;0,536863654;0,15289962;0,401850532;0,334684829;0,11216754;0,320605445;0,397363054;0,416861484;0,63866949;0,590029548;0,492740678;0,127362475;0,811639121;354620;0,820791625;0,055154297;0,94333537;0,998322148;0,95728344;0,00081995;0,988830544;15,68446723;207;65,15542553;60;60;60;2330,076;3,929845856;1;18,44502267;0,418819188;0,418204182;-0,000615006;0,486447932;0,485734665;-0,000713267
0,091440731;0,654439505;0,48734526;0;0,02813263;0,6402219;0,142857143;0,654458191;0,572574456;0,153171076;0,493087434;0,261132242;0,409507408;0,142857143;0,100917431;0;0,33661753;0,205112908;0,043246153;0,493087434;0,043246153;0,092349706;0,084896883;0,010869565;0,081181549;0,466564769;0,4410618;0,306455428;0,565208948;0,203076424;0,371340207;0,073194377;0,400644713;0,087954111;0,012573847;0,635135135;0,05439047;0,065224745;0,590909091;0,069707129;0,341492072;0,828125;0,364893283;0,35306212;0,33203125;0,447806404;0,186469043;0,234939759;0,213160614;0,038554619;0,577079108;0,127029036;0,213081499;0,194940036;0,491700845;0,006906906;0,317105066;0,758777183;0,156052309;0,018079533;0,022476276;0,001707441;0,032643395;0,071496191;0,362500907;0,090010678;0,071241111;0,28147018;0,481778913;0,429148113;0,410723609;0,707837845;0,682445445;0,267810896;0,325095694;0,426218727;0,326022207;0,09477034;0,057308569;0,113357774;0,175901135;0,045231789;0,070320066;0,313878552;0,968644327;333506;0,820885669;0,008809686;0,915733368;0,998269896;0,179542228;0,000845415;0,998068757;127,6570045;162;60,59249609;60;60;60;2259,516;10,93837056;1;5,688361403;0,37699877;0,376383764;-0,000615006;0,437945792;0,437232525;-0,000713267
0,079032038;0,146447711;0,054088415;0;0,01691412;0,920179243;0,129251701;0,146481299;0,137040647;0,152849001;0,099966356;0,444479903;0,588896618;0,129251701;0,587155963;0;0,035530678;0,018001863;0,00045145;0,099966356;0,00045145;0,466605155;0,201753317;0,763586957;0,139812695;0,382499045;0,061790661;0,369031564;0,041128599;0,339859305;0,104938897;0,031507513;0,083658104;0,047801147;0,011109549;0,783783784;0,088963911;0,116575306;0,46969697;0,163363783;0,108533366;0,84375;0,119493187;0,083654048;0,10546875;0,111027974;0,041172722;0,299196787;0,066335472;0,03431852;0,348884381;0,085249142;0,245702866;0,175395103;0,10282377;0,273139774;0,29440436;0,527916642;0,154196991;0,104585306;0,193557663;0,043271086;0,06952143;0,172365163;0,47866571;0,249221912;0,192104776;0,301787618;0,174841267;0,131283658;0,258956892;0,224880727;0,226379072;0,285625095;0,110943385;0,075269855;0,056272953;0,084476004;0,037231899;0,045341137;0,208155915;0,051089789;0,074100846;0,087376265;0,981080258;147840;0,822449583;0,00708686;0,83254746;0,997402597;0,103827781;0,001267462;0,998076262;230,5609829;134;60,27371483;60;60;60;1502,956;14,70154273;1;3,532724581;0,546125461;0,545510455;-0,000615006;0,634094151;0,633380884;-0,000713267
0,089229017;0,314547527;0,155241752;0;0,019318794;0,786283855;0,156462585;0,314567442;0,227260184;0,127052512;0,189125881;0,309330204;0,483627229;0,156462585;0,151376147;0;0,083184537;0,041076675;0,001971126;0,189125881;0,001971126;0,253884799;0,113037543;0,832880435;0,065077463;0,335116546;0,191285672;0,334918654;0,158525729;0,17874082;0,17948242;0,137178866;0,194812372;0,122370937;0,014168159;0,77027027;0,039169094;0,131438709;1;0,120288793;0,089281012;0,8984375;0,100370324;0,194831617;0,26171875;0,279534582;0,107850753;0,116465863;0,129940077;0,034476413;0,400608519;0,099320513;0,193432096;0,151387656;0,190542403;0,064499303;0,074576246;0,858829303;0,195220252;0,044681398;0,050921257;0,0038592;0,048043598;0,055385173;0,149642963;0,173519744;0,11909608;0,236549162;0,127715347;0,09454664;0,282662587;0,44235764;0,41543284;0,245983661;0,206418039;0,197080146;0,163060951;0,079751609;0,078257468;0,239342677;0,145948276;0,036776399;0,072689225;0,276212014;0,973793681;267806;0,821246537;0,00828691;0,889954521;0,998069498;0,149198706;0,000943037;0,998033028;153,029875;153;60,45050522;60;60;60;2024,316;12,00936759;1;4,784243729;0,428659287;0,42804428;-0,000615006;0,4978602;0,497146933;-0,000713267
0,091236414;0,212719149;0,088980841;0;0,023684273;0,792730464;0,136054422;0,212731439;0,168984127;0,135815963;0,101391726;0,53975879;0,462541325;0,136054422;0,582568807;0;0,05661458;0,037715046;0,001683943;0,101391726;0,001683943;0,295599675;0,121426376;0,658967391;0,101721778;0,89300726;0,138704211;0,272801514;0,103161927;0,211468012;0,137438776;0,043141057;0,131984222;0,051147228;0,010218167;0,635135135;0,063293449;0,113407825;0,848484848;0,128727945;0,168186897;0,96875;0,176721837;0,117794141;0,27734375;0,197244719;0,049592789;0,186746988;0,064054677;0,024079304;0,270791075;0,071062827;0,177337261;0,233307633;0,101706927;0,114544943;0,368357015;0,648883499;0,076143158;0,038638127;0,168776495;0,008887422;0,038395103;0,100241738;0,395699583;0,188853123;0,202320061;0,50598608;0,239058493;0,250407968;0,534591348;0,30091159;0,24841474;0,176017853;0,093305732;0,08550101;0,142724812;0,051216589;0,022551817;0,06812189;0,240012821;0,046438749;0,037092779;0,229985278;0,967686576;340472;0,820853674;0,010891791;0,913821689;0,998287671;0,184491359;0,000836753;0,997762995;104,623446;156;60,69783712;60;60;60;2283,036;10,01801853;1;6,386831865;0,428659287;0,42804428;-0,000615006;0,4978602;0,497146933;-0,000713267
0,097283918;0,874896024;0,794024533;0;0,005814731;0,927466715;0,12244898;0,874732763;0,430162047;0,05371673;0,305041152;0,144910081;0,7321886;0,12244898;0,068807339;0;0,55454643;0,402598562;0,163818694;0,305041152;0,163818694;0,036628749;0,018646531;0,041440217;0,006669239;0,714940772;1;0,538212977;0,572148878;0,10220299;0,912465986;0,068347067;0,841636025;0,069789675;0,016135608;0,594594595;0,213295659;0,101519684;0,636363636;0,233641392;0,41903893;0,71875;0,506211444;1;0,265625;1;0,336974348;0,128514056;0,365823924;0,025980952;0,359026369;0,088689771;0,21853362;0,306643272;0,31779807;0,006734232;0,151719131;0,936843525;0,120425736;0,001603123;0,012775114;0,003765649;0,056811695;0,098835125;0,388717173;0,083276428;0,056828258;0,359187592;0,413561624;0,225337272;0,087831277;1;0,66383173;0,072017248;0,371932873;0,253907855;0,067614203;0,026141893;0,006503548;0,050925588;0,174684299;0,034580159;0,050952289;0,395579018;0,873129855;274052;0,821206717;0,015409701;0,979803371;0,998091603;0,696575464;0,000932272;0,997038096;22,596709;205;63,83498752;60;60;60;2047,836;4,708468705;1;16,57907701;0,454489545;0,453874539;-0,000615006;0,527817404;0,527104137;-0,000713267
0,087581892;0,253300008;0,113550835;0;0,009447308;0,947183965;0,183673469;0,253289732;0,126203033;0,083647465;0,076756185;0,459126219;0,62286602;0,183673469;0,527522936;0;0,07849226;0,043875999;0,002227394;0,076756185;0,002227394;0,350104963;0,123473331;0,514266304;0,211718872;0,378677875;0,230622974;0,228252071;0,095368494;0,301990268;0,172396663;0,060591372;0,177990676;0,146271511;0,011761635;0,621621622;0,087147817;0,110838112;0,787878788;0,117156264;0,083415193;0,890625;0,091487381;0,177236096;0,265625;0,265024784;0,170578465;0,052208835;0,193107974;0,05152808;0,943204868;0,161653877;0,237146885;0,407485023;0,079412404;0,054092436;0,058091974;0,60375827;0,341256353;0,073181889;0,199542102;0,040485484;0,040801256;0,077393594;0,321369435;0,118311575;0,095440157;0,294358784;0,09257756;0,07079418;0,270783208;0,324095836;0,289603902;0,231280574;0,24223495;0,176615076;0,071974179;0,098197652;0,050033784;0,067906861;0,30637638;0,070522189;0,06003306;0,148205209;0,971438811;318660;0,820957329;0,004721845;0,937170644;0,998230088;0,164164409;0,000864812;0,998719988;136,1729266;135;60,48110839;60;60;60;2208,556;11,33745861;1;4,801653754;0,399753998;0,399138991;-0,000615006;0,464336662;0,463623395;-0,000713267
0,090626058;0,455936027;0,2726532;0;0,038205092;0,690137499;0,183673469;0,455953851;0,516735527;0,209914535;0,291561257;0,440986485;0,425545511;0,183673469;0,110091743;0;0,164537499;0,090991461;0,008875454;0,291561257;0,008875454;0,169045288;0,043628792;0,425271739;0,041148959;0,549102025;0,299590619;0,533673861;0,305714634;0,161957644;0,250845468;0,124091129;0,249505595;0,085564054;0,01016044;0,675675676;0,04467182;0,10255851;0,742424242;0,125956301;0,128267909;0,9296875;0,121578149;0,362481466;0,265625;0,349609063;0,199075581;0,166666667;0,176714147;0,023594622;0,649087221;0,084139867;0,210889006;0,252476552;0,291589014;0,029375963;0,071299797;0,842930902;0,237792606;0,017217971;0,071392904;0,006391718;0,039042549;0,050912722;0,163930621;0,147462289;0,147121865;0,514972972;0,167937128;0,150923919;0,405287042;0,566256302;0,630847285;0,356337223;0,301385339;0,371065343;0,279767086;0,060470739;0,031970819;0,104272745;0,258564309;0,061847815;0,060787241;0,383912859;0,992066672;285690;0,821136042;0,002033974;0,891132699;0,998130841;0,050292111;0,000913161;0,999466082;542,7659867;134;60,12014071;60;60;60;2090,956;22,56706904;1;2,375712405;0,388683887;0,388068881;-0,000615006;0,45149786;0,450784593;-0,000713267
0,084869847;0,181065692;0,071505413;0;0,013094646;0,93063189;0,142857143;0,181086437;0,169427302;0,164729735;0,10029588;0,591196213;0,635977017;0,142857143;0,628440367;0;0,053522659;0,028304768;0,000999346;0,10029588;0,000999346;0,476416442;0,312088193;0,028532609;0,24798947;0,987772258;0,10063376;0,242257572;0,069643279;0,477481344;0,094320698;0,077072225;0,099680941;0,088432122;0,013205075;0,837837838;0,046552175;0,130880072;0,636363636;0,07820684;0,088105024;0,8203125;0,107179726;0,115645304;0,40234375;0,133315803;0,066843594;0,108433735;0,099437313;0,033748429;0,301217039;0,12278001;0,235407556;0,287488519;0,100771855;0,072239051;0,182685815;0,482275417;0,233532619;0,119983686;0,310380061;0,008621476;0,045413687;0,072585865;0,207225551;0,122546903;0,096868777;0,324426514;0,150372248;0,106481225;0,234491163;0,236574512;0,209752373;0,233442669;0,158448196;0,223987634;0,334398184;0,105630272;0,056724174;0,10387494;0,31607293;0,070397119;0,053406308;0,043595369;0,953388253;303050;0,821038298;0,017034711;0,861705845;0,998185118;0,239794037;0,000886721;0,99587135;83,42418702;135;60,75962382;60;60;60;2153,676;8,906144481;1;6,026234751;0,450184502;0,449569496;-0,000615006;0,522824536;0,52211127;-0,000713267
0,08761038;0,320924365;0,159901061;0;0,019895818;0,823845136;0,115646259;0,320937014;0,274728128;0,146187751;0,164679168;0,550879526;0,489088112;0,115646259;0,495412844;0;0,11423081;0,06135929;0,004179977;0,164679168;0,004179977;0,293092909;0,098080114;0,006793478;0,091809254;0,00496752;0,219254594;0,325766118;0,192261082;0,196363154;0,214054284;0,059137179;0,197235277;0,053059273;0,008917456;0,635135135;0,060182356;0,110303833;0,772727273;0,112316367;0,154641532;0,625;0,218679471;0,228071553;0,265625;0,264722016;0,075186462;0,218875502;0,091225206;0,030909612;0,5831643;0,099419123;0,374118591;0,344060195;0,165485324;0,048452216;0,245554537;0,737600234;0,081281876;0,034823476;0,177349413;0,017522887;0,032146788;0,097570092;0,354019668;0,141219247;0,070381039;0,086682092;0,249944545;0,200572536;0,344079248;0,414899233;0,383201055;0,226624693;0,131332862;0,14943102;0,239544941;0,070727512;0,042859909;0,118139535;0,336728914;0,07169977;0,052732566;0,238482978;0,964561053;333506;0,820885669;0,009083018;0,92364821;0,998269896;0,201684519;0,000845415;0,997904208;98,80339451;165;60,69987047;60;60;60;2259,516;9,688331046;1;6,109365316;0,418819188;0,418204182;-0,000615006;0,486447932;0,485734665;-0,000713267
0,093761817;0,158208311;0,059806787;0;0,018769364;0,918350884;0,183673469;0,158218202;0,163676453;0,176303496;0,068156274;0,459126219;0,595988476;0,183673469;0,536697248;0;0,040940845;0,028239146;0,000995189;0,068156274;0,000995189;0,408396506;0,245090705;0,661684783;0,140233673;0,254107757;0,106032094;0,263955802;0,074060597;0,372586497;0,100449194;0,073679108;0,098133274;0,133365201;0,010651856;0,824324324;0,042407192;0,118379717;0,606060606;0,098909186;0,045583937;0,8359375;0,069564549;0,110095643;0,26171875;0,154200498;0,138760152;0,124497992;0,138011799;0,051793678;0,272819473;0,111527293;0,273227106;0,220866382;0,068844469;0,093913351;0,067491983;0,545725343;0,39361916;0,106668018;0,180056937;0,004905004;0,049067705;0,062307685;0,143904795;0,135725743;0,08459032;0,173896719;0,076879442;0,044223197;0,14055232;0,23544358;0,221537005;0,24595381;0,196831182;0,203596921;0,206705654;0,088612365;0,03473468;0,029055346;0,205375317;0,04889639;0,065232962;0,090639484;0,997012507;242556;0,82142293;0,00043377;0,83786848;0,997971602;0,018552292;0,000990704;0,999788623;1429,591327;100;60,02314517;60;60;60;1926,316;36,55619666;1;0,740414794;0,409594096;0,40897909;-0,000615006;0,47574893;0,475035663;-0,000713267
0,096284019;0,524811835;0,340549262;0;0,033542587;0,642656243;0,115646259;0,524822035;0,601597672;0,191242249;0,320409664;0,518557716;0,431117685;0,115646259;0,706422018;0;0,230694379;0,100529393;0,010757732;0,320409664;0,010757732;0,456362955;0,127475659;0,590353261;0,304081624;0,167749331;0,371968249;0,173673389;0,206462998;0,447968265;0,243918071;0,048957828;0,258389944;0,083173996;0,005847619;0,405405405;0,090343175;0,099315249;0,545454545;0,123416159;0,243819713;0,9375;0,29558943;0,205325236;0,0625;0,356944546;0,162269855;0,144578313;0,151065156;0,132333026;0,803245436;0,325033589;0,423971049;0,682064629;0,323629059;0,024517198;0,248965507;0,554099462;0,089241203;0,129160213;0,282068326;0,026894713;0,040532045;0,119959557;0,511649012;0,145872915;0,106809488;0,260393508;0,358930673;0,346948703;0,444521896;0,510779802;0,450923441;0,208943846;0,203088713;0,199808385;0,181043572;0,256673749;0,445034334;0,522461763;0,655545351;0,5215666;0,412638458;0,170777373;0,897986515;301950;0,82104424;0,030421266;0,927912502;0,998181818;0,524364083;0,000888329;0,993576166;32,34309452;183;62,32337142;60;60;60;2149,756;5,538667487;1;11,60395037;0,368388684;0,367773678;-0,000615006;0,427960057;0,42724679;-0,000713267
